Room ID,Room Number,Cost Center ID,Room Name,Room Function Notes,Notes,Area Import,Headwall Count,Bed Count,Bed Status,Air Tested,Floor Id
9781,FCM 4363,357,TOILET - ADA,,,62,,,,,MER_4
9782,G119C,616,STORAGE,,,14,,,,,MER_GL
9783,G119D,616,STORAGE,,,26,,,,,MER_GL
9787,L005A,234,CLINICAL ENG,,,184,,,,NO,MER_LL
9788,L001B,234,CLINICAL ENG,,,765,,,,NO,MER_LL
9789,L001C,234,CLINICAL ENG,,,390,,,,NO,MER_LL
9790,L001D,234,TOILET,,,48,,,,,MER_LL
9791,L035A,228,ASST CHF ENGNR,,,36,,,,,MER_LL
9793,L090A,228,OXYGEN,,,77,,,,NO,MER_LL
9794,L075A,213,STORAGE - CENTRAL,,,58,,,,YES,MER_LL
9796,L085B,228,EQUIP,,,229,,,,,MER_LL
9798,L165D,239,CONFERENCE,,,113,,,,,MER_LL
9799,L170B,102,TOILET,,,55,,,,,MER_LL
9925,FCM L-01,357,CORRIDOR,,,2998,,,,,MER_LL
9926,FCM L-02,357,CORRIDOR,,,340,,,,,MER_LL
9927,FCM L-03,357,CORRIDOR,,,1761,,,,,MER_LL
9928,FCM L-04,357,CORRIDOR,,,629,,,,,MER_LL
9929,FCM L-05,357,CORRIDOR,,,944,,,,,MER_LL
9930,FCM L-06,357,CORRIDOR,,,981,,,,,MER_LL
9931,FCM L-07,357,CORRIDOR,,,1343,,,,,MER_LL
9932,FCM L-08,357,CORRIDOR,,,398,,,,,MER_LL
9933,L130E,102,STORAGE - STERILE,,,33,,,,YES,MER_LL
9934,L130D,102,CENTRAL PROC DEPT,,,52,,,,YES,MER_LL
9935,L115A,102,OFFICE - CPD,,,70,,,,,MER_LL
9936,L085D,228,EQUIP,,,739,,,,,MER_LL
9937,NRT L-01,2,ELEVATOR,,,631,,,,,MER_LL
9938,NRT L-02,2,ELEVATOR,,,405,,,,,MER_LL
9939,NRT L-03,2,STAIR,,,339,,,,,MER_LL
9940,NRT L-04,2,STAIR,,,198,,,,,MER_LL
9941,NRT L-05,2,ELEVATOR,,,104,,,,,MER_LL
9942,NRT L-06,2,STAIR,,,292,,,,,MER_LL
9943,NRT L-07,2,STAIR,,,703,,,,,MER_LL
9944,NRT L-08,2,NRT,,,1125,,,,,MER_LL
9945,NRT L-09,2,NRT,,,9875,,,,,MER_LL
9946,L105A,102,OFFICE - CPD,,,91,,,,,MER_LL
9947,NRT G-01,2,ELEVATORS,,,604,,,,,MER_GL
9948,NRT G-02,2,ELEVATORS,,,504,,,,,MER_GL
9949,NRT G-03,2,STAIR,,,336,,,,,MER_GL
9950,NRT G-04,2,STAIR,,,156,,,,,MER_GL
9951,NRT G-05,2,ELEVATOR,,,63,,,,,MER_GL
9952,G046A,296,STORAGE,,,136,,,,,MER_GL
9953,NRT G-07,2,NRT,,,36,,,,,MER_GL
9954,NRT G-08,2,NRT,"was 284, see NRT G-35",,0,,,,,MER_GL
9961,NRT G-15,2,NRT,,,22,,,,,MER_GL
9962,NRT G-16,2,NRT,,,89,,,,,MER_GL
9963,NRT G-17,2,NRT,,,10,,,,,MER_GL
9964,NRT G-18,2,STAIR,,,338,,,,,MER_GL
9965,NRT G-19,2,NRT,,,14,,,,,MER_GL
9966,NRT G-20,2,NRT,,,53,,,,,MER_GL
9967,NRT G-21,2,STAIR,,,352,,,,,MER_GL
9968,NRT G-22,2,NRT,,,27,,,,,MER_GL
9969,NRT G-23,2,NRT,,,47,,,,,MER_GL
9970,NRT G-24,2,STAIR,,,148,,,,,MER_GL
9971,NRT G-25,2,NRT,,,30,,,,,MER_GL
9972,NRT G-26,2,STAIR,,,149,,,,,MER_GL
9974,G040A,261,LOCKERS - WOMENS,,,169,,,,,MER_GL
9975,G044A,203,STORAGE,,,128,,,,,MER_GL
9976,G141,371,CASE MGMT,,,22,,,,,MER_GL
9977,G142,371,CASE MGMT,,,23,,,,,MER_GL
9978,G143,371,CASE MGMT,,,22,,,,,MER_GL
9979,G144,371,CASE MGMT,,,21,,,,,MER_GL
9980,G145,371,CASE MGMT,,,21,,,,,MER_GL
9981,G146,371,CASE MGMT,,,52,,,,,MER_GL
9982,G147,371,CASE MGMT,,,102,,,,,MER_GL
9983,G148,371,CASE MGMT,,,113,,,,,MER_GL
10009,FCM G-01,357,CORRIDOR,,,2077,,,,,MER_GL
10010,BCM G-02,357,CORRIDOR,,,2435,,,,,MER_GL
10011,FCM G-02,357,CORRIDOR,,,449,,,,,MER_GL
10012,FCM G-03,357,CORRIDOR,,,1313,,,,,MER_GL
10013,BCM G-03,357,CORRIDOR,,,513,,,,,MER_GL
10014,FCM G-04,357,CORRIDOR,,,1437,,,,,MER_GL
10020,FCM G-05,357,CORRIDOR,,,329,,,,,MER_GL
10021,G091,315,STORAGE,,,18,,,,,MER_GL
10024,NRT 1-01,2,ELEVATORS,,,728,,,,,MER_1
10025,NRT 1-02,2,STAIR,,,369,,,,,MER_1
10026,NRT 1-03,2,ELEVATORS,,,422,,,,,MER_1
10027,NRT 1-04,2,NRT,,,604,,,,,MER_1
10028,NRT 1-05,2,STAIR,,,100,,,,,MER_1
10029,NRT 1-06,2,ELEVATOR,,,164,,,,,MER_1
10030,NRT 1-07,2,STAIR,,,174,,,,,MER_1
10031,NRT 1-08,2,ELEVATOR,,,108,,,,,MER_1
10032,NRT 1-09,2,STAIR,,,157,,,,,MER_1
10033,NRT 1-10,2,NRT,,,197,,,,,MER_1
10034,NRT 1-11,2,STAIR,,,251,,,,,MER_1
10035,NRT 1-12,2,STAIR,,,192,,,,,MER_1
10037,NRT 1-14,2,STAIR,,,375,,,,,MER_1
10038,NRT 1-15,2,STAIR,,,337,,,,,MER_1
10039,NRT 1-16,2,NRT,,,63,,,,,MER_1
10040,NRT 1-17,2,NRT,,,39,,,,,MER_1
10041,NRT 1-18,2,NRT,,,57,,,,,MER_1
10042,FCM 1-01,357,CORRIDOR,was 5439,,5441,,,,,MER_1
10044,FCM 1-03,357,CORRIDOR,,,2350,,,,,MER_1
10046,FCM 1-04,357,CORRIDOR,,,121,,,,,MER_1
10047,1070,203,KITCHEN,,,158,,,,,MER_1
10048,FCM 1-06,357,CORRIDOR,,,1283,,,,,MER_1
10049,FCM 1-07,357,CORRIDOR,,,1570,,,,,MER_1
10050,FCM 1-08,357,CORRIDOR,,,285,,,,,MER_1
10051,FCM 1-09,357,CORRIDOR,,,3111,,,,,MER_1
10052,FCM 1-10,357,CORRIDOR,,,180,,,,,MER_1
10053,FCM 1-11,357,CORRIDOR,,,231,,,,,MER_1
10054,FCM 1-12,357,CORRIDOR,,,437,,,,,MER_1
10055,1005,203,STORAGE,,,17,,,,,MER_1
10056,1041,203,STORAGE,,,51,,,,,MER_1
10057,1060A,203,STORAGE,,,23,,,,,MER_1
10058,1050A,203,STORAGE,,,22,,,,,MER_1
10059,1106,134,OFFICE,,,189,,,,,MER_1
10060,1108A,134,STORAGE,,,7,,,,,MER_1
10061,1114E,134,STORAGE,,,30,,,,,MER_1
10062,1117A,147,STORAGE,,,23,,,,,MER_1
10063,1167A,491,TOILET,,,47,,,,,MER_1
10064,1144B,134,TECH AREA,,,53,,,,,MER_1
10065,1144C,134,TECH AREA,,,58,,,,,MER_1
10066,1144D,134,TECH AREA,,,48,,,,,MER_1
10067,1144E,134,TOILET,,,67,,,,,MER_1
10068,1144F,134,TECH AREA,,,64,,,,,MER_1
10069,1144G,134,TECH AREA,,,45,,,,,MER_1
10070,1144H,134,TELE / DATA,,,17,,,,,MER_1
10073,1175,491,STORAGE,,,17,,,,,MER_1
10074,1161,491,STORAGE,,,12,,,,,MER_1
10075,1229,487,CORRIDOR,,,135,,,,,MER_1
10076,1230A,113,BLOOD BANK,,,17,,,,YES,MER_1
10080,1302,144,OFFICE,,,49,,,,,MER_1
10081,1361B,487,STORAGE,,,57,,,,,MER_1
10082,1370,487,NURSE STATION,,,193,,,,,MER_1
10083,1307A,144,STORAGE,,,17,,,,,MER_1
10084,NRT 3-01,2,STAIR,,,357,,,,,MER_3
10085,NRT 3-02,2,STAIR,,,353,,,,,MER_3
10086,NRT 3-03,2,STAIR,,,900,,,,,MER_3
10087,NRT 3-04,2,STAIR,,,245,,,,,MER_3
10088,NRT 3-05,2,NRT,,,548,,,,,MER_3
10089,NRT 3-06,2,STAIR,,,136,,,,,MER_3
10090,NRT 3-07,2,NRT,,,199,,,,,MER_3
10091,NRT 3-08,2,STAIR,,,247,,,,,MER_3
10092,NRT 3-09,2,STAIR,,,192,,,,,MER_3
10093,NRT 3-10,2,NRT,,,63,,,,,MER_3
10094,NRT 3-11,2,NRT,,,69,,,,,MER_3
10095,NRT 3-12,2,NRT,,,51,,,,,MER_3
10096,NRT 3-13,2,NRT,,,20,,,,,MER_3
10097,NRT 3-14,2,NRT,,,67,,,,,MER_3
10098,NRT 3-15,2,NRT,,,181,,,,,MER_3
10099,NRT 3-16,2,NRT,,,146,,,,,MER_3
10100,NRT 3-17,2,NRT,,,34,,,,,MER_3
10101,NRT 3-18,2,NRT,,,23,,,,,MER_3
10102,NRT 3-19,2,NRT,,,59,,,,,MER_3
10103,NRT 3-20,2,NRT,,,94,,,,,MER_3
10104,NRT 3-21,2,NRT,,,39,,,,,MER_3
10105,NRT 3-22,2,NRT,,,50,,,,,MER_3
10106,NRT 3-23,2,NRT,,,42,,,,,MER_3
10107,NRT 3-24,2,NRT,,,64,,,,,MER_3
10108,FCM 3-01,357,CORRIDOR,,,3374,,,,,MER_3
10109,FCM 3-02,357,CORRIDOR,,,584,,,,,MER_3
10110,C303,3,CORRIDOR,,,2168,,,,,MER_3
10111,FCM 3-04,357,CORRIDOR,,,826,,,,,MER_3
10112,FCM 3-05,357,CORRIDOR,,,740,,,,,MER_3
10113,C306,96,CORRIDOR,,,2053,,,,,MER_3
10114,FCM 3-07,357,CORRIDOR,,,1356,,,,,MER_3
10115,C308,88,CORRIDOR,,,3933,,,,,MER_3
10116,C309,88,CORRIDOR,,,2487,,,,,MER_3
10117,C310,363,CORRIDOR,,,1536,,,,,MER_3
10118,C311,363,CORRIDOR,,,1509,,,,,MER_3
10119,FCM 3-12,357,CORRIDOR,,,223,,,,,MER_3
10120,FCM 3-13,357,CORRIDOR,,,88,,,,,MER_3
10121,3009A,3,STORAGE,,,11,,,,,MER_3
10122,3017B,3,NURSE STATION,,,237,,,,,MER_3
10123,3165,5,NURSE STATION,,,142,,,,,MER_3
10124,3135A,88,STORAGE,,,138,,,,,MER_3
10126,3207B,96,NURSE STATION,,,198,,,,,MER_3
10127,3321,400,WAITING - CHILDREN'S PLAY AREA,,,88,,,,,MER_3
10128,3396B,363,SHOWER,,,26,,,,,MER_3
10129,3361,363,NURSE STATION,,,147,,,,,MER_3
10130,3113A,228,ELEC,,,19,,,,,MER_3
10131,NRT 4-01,2,STAIR,,,390,,,,,MER_4
10132,NRT 4-02,2,STAIR,,,398,,,,,MER_4
10133,NRT 4-03,2,STAIR,,,849,,,,,MER_4
10134,NRT 4-04,2,STAIR,,,239,,,,,MER_4
10135,NRT 4-05,2,ELEVATORS,,,478,,,,,MER_4
10136,NRT 4-06,2,STAIR,,,70,,,,,MER_4
10137,NRT 4-07,2,ELEVATOR,,,151,,,,,MER_4
10138,NRT 4-08,2,STAIR,,,249,,,,,MER_4
10139,NRT 4-09,2,STAIR,,,192,,,,,MER_4
10140,NRT 4-10,2,NRT,,,10,,,,,MER_4
10141,NRT 4-11,2,NRT,,,140,,,,,MER_4
10142,NRT 4-12,2,NRT,,,93,,,,,MER_4
10143,NRT 4-13,2,NRT,,,34,,,,,MER_4
10144,NRT 4-14,2,NRT,,,10,,,,,MER_4
10145,NRT 4-15,2,NRT,,,68,,,,,MER_4
10146,NRT 4-16,2,NRT,,,21,,,,,MER_4
10147,NRT 4-17,2,NRT,,,61,,,,,MER_4
10148,NRT 4-18,2,NRT,,,10,,,,,MER_4
10149,NRT 4-19,2,NRT,,,24,,,,,MER_4
10150,NRT 4-20,2,NRT,,,32,,,,,MER_4
10151,NRT 4-21,2,NRT,,,104,,,,,MER_4
10152,NRT 4-22,2,NRT,,,16,,,,,MER_4
10153,NRT 4-23,2,NRT,,,64,,,,,MER_4
10154,FCM 4-01,357,CORRIDOR,,,1356,,,,,MER_4
10155,FCM 4-02,357,CORRIDOR,,,609,,,,,MER_4
10156,FCM 4-03,357,CORRIDOR,,,217,,,,,MER_4
10157,FCM 4-04,357,CORRIDOR,,,1030,,,,,MER_4
10158,FCM 4-05,357,CORRIDOR,,,665,,,,,MER_4
10159,C407,5,CORRIDOR,,,1520,,,,,MER_4
10160,C406,5,CORRIDOR,,,1178,,,,,MER_4
10161,C408,3,CORRIDOR,,,2283,,,,,MER_4
10162,FCM 4-09,357,CORRIDOR,,,850,,,,,MER_4
10163,FCM 4-10,357,CORRIDOR,,,1176,,,,,MER_4
10164,C411,26,CORRIDOR,,,2484,,,,,MER_4
10165,4015,3,NURSE STATION,,,120,,,,,MER_4
10166,4026A,3,TOILET,,,61,,,,,MER_4
10167,4106,5,CORRIDOR,,,610,,,,,MER_4
10168,4108,5,ICU 3,,,218,,,,NO,MER_4
10169,4154,5,ICU 4,,,224,,,,NO,MER_4
10170,4155,5,ICU 5,,,228,,,,NO,MER_4
10171,4156,5,CORRIDOR,,,1324,,,,,MER_4
10172,4184,5,ICU 1,,,220,,,,NO,MER_4
10173,4186,5,ICU 2,,,238,,,,NO,MER_4
10174,4190,5,CORRIDOR,,,1244,,,,,MER_4
10175,4070,236,STORAGE,,,22,,,,,MER_4
10176,4072,3,STORAGE,,,27,,,,,MER_4
10177,4171B,5,STORAGE,,,21,,,,,MER_4
10178,4211,26,NURSE STATION,,,107,,,,,MER_4
10179,4201A,26,ALCOVE,,,20,,,,,MER_4
10180,4350,3,NURSE STATION,,,171,,,,,MER_4
10181,4365B,236,TELE / DATA,,,14,,,,,MER_4
10182,FCM 4401,357,CORRIDOR,,,453,,,,,MER_4
10183,4402,125,CORRIDOR,,,1038,,,,,MER_4
10185,NRT 4-24,2,NRT,,,43,,,,,MER_4
10186,5011,3,NURSE STATION,,,96,,,,,MER_5
10187,5029,3,CORRIDOR,,,756,,,,,MER_5
10188,5107,19,NURSE STATION,,,140,,,,,MER_5
10189,5167,19,NURSE STATION,,,170,,,,,MER_5
10190,5200A,3,STORAGE,,,17,,,,,MER_5
10191,5211,3,NURSE STATION,,,127,,,,,MER_5
10192,FCM 5-01,357,CORRIDOR,,,991,,,,,MER_5
10193,FCM 5-02,357,CORRIDOR,,,706,,,,,MER_5
10194,FCM 5-03,357,CORRIDOR,,,1137,,,,,MER_5
10195,FCM 5-04,357,CORRIDOR,,,646,,,,,MER_5
10196,FCM 5-05,357,CORRIDOR,,,226,,,,,MER_5
10197,FCM 5-06,357,CORRIDOR,,,1757,,,,,MER_5
10198,C507,19,CORRIDOR,,,2382,,,,,MER_5
10199,C508,19,CORRIDOR,,,1691,,,,,MER_5
10200,C509,3,CORRIDOR,,,2470,,,,,MER_5
10201,NRT 5-01,2,STAIR,,,324,,,,,MER_5
10202,NRT 5-02,2,STAIR,,,345,,,,,MER_5
10203,NRT 5-03,2,STAIR,,,880,,,,,MER_5
10204,NRT 5-04,2,ELEVATORS,,,528,,,,,MER_5
10205,NRT 5-05,2,STAIR,,,264,,,,,MER_5
10206,NRT 5-06,2,STAIR,,,192,,,,,MER_5
10207,NRT 5-07,2,NRT,,,68,,,,,MER_5
10208,NRT 5-08,2,NRT,,,25,,,,,MER_5
10209,NRT 5-09,2,NRT,,,19,,,,,MER_5
10210,NRT 5-10,2,NRT,,,16,,,,,MER_5
10211,NRT 5-11,2,NRT,,,13,,,,,MER_5
10212,NRT 5-12,2,NRT,,,17,,,,,MER_5
10213,NRT 5-13,2,NRT,,,38,,,,,MER_5
10214,NRT 5-14,2,NRT,,,51,,,,,MER_5
10215,NRT 5-15,2,NRT,,,19,,,,,MER_5
10216,NRT 5-16,2,NRT,,,16,,,,,MER_5
10217,NRT 5-17,2,NRT,,,7,,,,,MER_5
10218,NRT 5-18,2,STAIR,,,261,,,,,MER_5
10349,1364,487,CHARTING - MD,,,173,,,,,MER_1
10350,5304,228,STORAGE,,,62,,,,,MER_5
10351,2185,228,MECH,,,5055,,,,,MER_2
10352,2155,228,MECH,,,12086,,,,,MER_2
10353,2125,88,OFFICE - SURGERY,,,997,,,,NO,MER_2
10354,2125A,88,OFFICE - SURGERY,,,55,,,,NO,MER_2
10355,2191,102,MECH,,,1561,,,,,MER_2
10356,2192,102,MECH,,,48,,,,,MER_2
10359,2200,3,LINEN,,,17,,,,,MER_2
10360,2211,3,NURSE STATION,,,119,,,,,MER_2
10361,2219,3,SOILED UTILITY,,,160,,,,YES,MER_2
10362,2302,203,TRASH CHUTE,,,50,,,,,MER_2
10363,2302A,203,TRASH,,,25,,,,,MER_2
10364,2310,236,ENVIRONMENTAL SERVICES,,,33,,,,,MER_2
10365,2321,632,TOILET,,,55,,,,,MER_2
10366,2322,3,OFFICE - PICC,,,196,,,,,MER_2
10367,2363,17,NURSE STATION,,,157,,,,,MER_2
10368,FCM C201,357,CORRIDOR,,,2373,,,,,MER_2
10369,FCM C202,357,CORRIDOR,,,715,,,,,MER_2
10370,FCM C203,357,CORRIDOR,,,799,,,,,MER_2
10371,FCM C204,357,CORRIDOR,,,2472,,,,,MER_2
10372,C205,88,CORRIDOR,,,719,,,,,MER_2
10373,C206,228,CORRIDOR,,,177,,,,,MER_2
10374,C207,17,CORRIDOR,,,1583,,,,,MER_2
10375,C208,17,CORRIDOR,,,1481,,,,,MER_2
10376,NRT 2-01,2,STAIR,,,225,,,,,MER_2
10377,NRT 2-02,2,STAIR,,,337,,,,,MER_2
10378,NRT 2-03,2,STAIR,,,937,,,,,MER_2
10379,NRT 2-04,2,ELEVATOR,,,642,,,,,MER_2
10380,NRT 2-05,2,STAIR,,,248,,,,,MER_2
10381,NRT 2-06,2,STAIR,,,133,,,,,MER_2
10382,NRT 2-07,2,ELEVATOR,,,135,,,,,MER_2
10383,NRT 2-08,2,STAIR,,,259,,,,,MER_2
10384,NRT 2-09,2,STAIR,,,191,,,,,MER_2
10385,NRT 2-10,2,NRT,,,117,,,,,MER_2
10386,NRT 2-11,2,NRT,,,101,,,,,MER_2
10387,NRT 2-12,2,NRT,,,56,,,,,MER_2
10388,NRT 2-13,2,NRT,,,133,,,,,MER_2
10389,NRT 2-14,2,NRT,,,83,,,,,MER_2
10390,NRT 2-15,2,NRT,,,117,,,,,MER_2
10391,NRT 2-16,2,NRT,,,117,,,,,MER_2
10392,NRT 2-17,2,NRT,,,117,,,,,MER_2
10393,NRT 2-18,2,NRT,,,117,,,,,MER_2
10394,NRT 2-19,2,NRT,,,5,,,,,MER_2
10396,NRT 2-21,2,NRT,,,63,,,,,MER_2
10398,NRT 2-23,2,NRT,,,42,,,,,MER_2
10399,NRT 2-24,2,NRT,,,8,,,,,MER_2
10400,NRT 2-25,2,NRT,,,44,,,,,MER_2
10401,NRT 2-26,2,NRT,,,37,,,,,MER_2
10402,NRT 2-27,2,NRT,,,105,,,,,MER_2
10403,NRT 2-28,2,NRT,,,48,,,,,MER_2
10404,NRT 2-29,2,NRT,,,104,,,,,MER_2
10405,NRT 2-30,2,NRT,,,15,,,,,MER_2
10406,NRT 2-31,2,NRT,,,15,,,,,MER_2
10407,NRT 2-32,2,NRT,,,11,,,,,MER_2
10408,NRT 2-33,2,STAIR,,,189,,,,,MER_2
10409,NRT 2-34,2,STAIR,,,112,,,,,MER_2
10410,FCM C209,357,CORRIDOR,,,477,,,,,MER_2
10412,BCM G-01,357,CORRIDOR,,,2146,,,,,MER_GL
10413,FCM G-06,357,CORRIDOR,,,229,,,,,MER_GL
10414,1198,132,STORAGE,,,9,,,,,MER_1
10415,1199,132,STORAGE,,,11,,,,,MER_1
10416,C507A,19,CORRIDOR,,,795,,,,,MER_5
10426,5139B,19,OFFICE,,split room,52,,,,,MER_5
10429,L130F,373,STORAGE - CLEAN AREA,,,1306,,,,YES,MER_LL
10430,L020A,120,STORAGE,,,184,,,,,MER_LL
10431,BCM 1400,228,MECH,,,558,,,,,MER_1
10432,G300,228,MECH,,,1844,,,,,MER_GL
10433,G265,236,STORAGE,,,109,,,,,MER_GL
10434,G140A,282,QUALITY MGMT,,,395,,,,,MER_GL
10435,G088(2),19,OFFICE,,split room,65,,,,,MER_GL
10436,NRT G-27,2,STAIR,,,87,,,,,MER_GL
10450,NRT 7-01,2,STAIR,,,254,,,,,MER_7
10451,NRT 6-01,2,STAIR,,,254,,,,,MER_6
10452,NRT 7-02,2,STAIR,,,15,,,,,MER_7
10453,NRT 6-02,2,STAIR,,,18,,,,,MER_6
10454,NRT 7-03,2,NRT,,,379,,,,,MER_7
10455,NRT 6-03,2,NRT,,,379,,,,,MER_6
10456,NRT 7-04,2,NRT,,,140,,,,,MER_7
10457,NRT 6-04,2,STAIR,,,217,,,,,MER_6
10458,NRT 6-06,2,NRT,,,1073,,,,,MER_6
10459,NRT 6-05,2,NRT,,,14,,,,,MER_6
10460,BCM 7-01,228,MECH,,,1082,,,,,MER_7
10461,BCM 6-01,228,MECH,,,3146,,,,,MER_6
10462,BCM 6-02,228,MECH,,,1052,,,,,MER_6
10463,NRT 2-37,2,NRT,,,41,,,,,MER_2
10464,NRT 2-36,2,NRT,,,41,,,,,MER_2
10465,NRT G-28,2,NRT,,,782,,,,,MER_GL
10466,1250,106,LAB,,,2426,,,,YES,MER_1
10467,1288,120,RECEPTION,,,667,,,,,MER_1
10667,2121,88,OFFICE - SURGERY,,,50,,,,NO,MER_2
10669,2122,88,OFFICE - SURGERY,,,57,,,,NO,MER_2
10670,2123,88,OFFICE - SURGERY,,,57,,,,NO,MER_2
10671,2124,88,OFFICE - SURGERY,,,42,,,,NO,MER_2
10672,2126,88,OFFICE - SURGERY,,,212,,,,NO,MER_2
10673,2127,88,OFFICE - SURGERY,,,933,,,,NO,MER_2
10674,2127A,88,OFFICE - SURGERY,,,65,,,,NO,MER_2
10675,2128,88,OFFICE - SURGERY,,,58,,,,NO,MER_2
10676,2129,88,OFFICE - SURGERY,,,57,,,,NO,MER_2
10677,2130,88,OFFICE - SURGERY,,,41,,,,NO,MER_2
10678,2131,88,OFFICE - SURGERY,,,43,,,,NO,MER_2
10680,2280,306,MEDICAL STAFF ADMIN,,,113,,,,,MER_2
10681,2279,306,MEDICAL STAFF ADMIN,,,113,,,,,MER_2
10683,2282,306,MEDICAL STAFF ADMIN,,,289,,,,,MER_2
10684,2274,306,MEDICAL STAFF ADMIN,,,124,,,,,MER_2
10689,2132,88,OFFICE - SURGERY,,,126,,,,NO,MER_2
10690,2271,88,LOUNGE,,,699,,,,,MER_2
10692,2275A,3,CASE MGMT,,,77,,,,,MER_2
10945,1320,152,PHARMACY,,,147,,,,YES,MER_1
10946,1321,152,PHARMACY,HOOD,,235,,,,YES,MER_1
10948,1319,152,PHARMACY,HOOD,,344,,,,YES,MER_1
10950,1327,152,OFFICE - PHARMACY,,,369,,,,,MER_1
10951,1322A,152,PHARMACY REFRIG STERILE,,,197,,,,YES,MER_1
10953,1324,152,OFFICE - PHARMACY,,,106,,,,,MER_1
10954,1325,152,OFFICE - PHARMACY,,,106,,,,,MER_1
10955,1326,152,OFFICE - PHARMACY,,,227,,,,,MER_1
10956,1322B,152,OFFICE - PHARMACY,,,205,,,,,MER_1
10957,1323,152,CORRIDOR - PHARMACY,,,173,,,,,MER_1
10958,1318,152,PHARMACY,HOOD,,185,,,,YES,MER_1
10959,1329B,487,OFFICE - MANAGER,,,186,,,,,MER_1
10960,1329D,487,CONFERENCE,,,368,,,,,MER_1
10961,1329C,487,OFFICE,,,104,,,,,MER_1
10962,1329,487,OFFICE,,,130,,,,,MER_1
10963,1317,152,STORAGE - PHARMACY,,,103,,,,YES,MER_1
10964,1316,152,STORAGE STERILE - PHARMACY,,,152,,,,YES,MER_1
10965,1315,152,OFFICE - PHARMACY,,,48,,,,,MER_1
10966,1314,152,OFFICE - PHARMACY,,,58,,,,,MER_1
10967,1313,152,OFFICE - PHARMACY,,,58,,,,,MER_1
10968,1354,487,TREATMENT,HEADWALLS (7),,1191,7,,,NO,MER_1
10971,1333,265,CONFERENCE CENTER,,,577,,,,,MER_1
10972,1336,487,EMERGENCY,,,116,,,,,MER_1
10973,1336A,265,CONFERENCE CENTER,,,126,,,,,MER_1
10974,1335D,265,CONFERENCE CENTER,,,95,,,,,MER_1
10975,1332,371,CASE MANAGER,was OFFICE,,142,,,,,MER_1
10976,1335,265,CONFERENCE CENTER,,,786,,,,,MER_1
10977,1334,265,CONFERENCE CENTER,,,1028,,,,,MER_1
10978,1348,487,STORAGE,,,677,,,,,MER_1
10979,1338,487,WAITING,,,537,,,,,MER_1
10980,1354B,487,TREATMENT,HEADWALLS (2),,162,2,,,NO,MER_1
10981,1334A,265,CONFERENCE CENTER,,,138,,,,,MER_1
10982,1335B,265,CONFERENCE CENTER,,,38,,,,,MER_1
10983,1335A,265,CONFERENCE CENTER,,,46,,,,,MER_1
10984,1335C,265,CONFERENCE CENTER,,,36,,,,,MER_1
10985,1335E,265,CONFERENCE CENTER,,,25,,,,,MER_1
10986,1313A,144,OFFICE,,,91,,,,,MER_1
11022,G081E,239,TELE,,,185,,,,,MER_GL
11024,G085A,324,RISK MANAGEMENT,,,188,,,,,MER_GL
11025,G085B,312,CONFERENCE,,,150,,,,,MER_GL
11026,G090D,315,CONFERENCE,,,314,,,,,MER_GL
11027,G315,134,FILE STORAGE,,,1101,,,,,MER_GL
11028,G050C,312,NURSING ADMIN,,,93,,,,,MER_GL
11029,2297,306,MEDICAL STAFF ADMIN,,,144,,,,,MER_2
11030,2281A,306,MEDICAL STAFF ADMIN,,,114,,,,,MER_2
11031,2281,306,MEDICAL STAFF ADMIN,,,289,,,,,MER_2
11035,2003,236,TRASH CHUTE,,,21,,,,,MER_2
11036,2278,306,MEDICAL STAFF ADMIN,,,145,,,,,MER_2
11037,2277,306,MEDICAL STAFF ADMIN,,,113,,,,,MER_2
11038,2275,306,MEDICAL STAFF ADMIN,,,111,,,,,MER_2
11071,1003,203,OFFICE,,,96,,,,,MER_1
11144,4136,5,1 BED,ACTIVE BED (ICU),,209,,1,ACTIVE 7/22/14,,MER_4
11145,4140,5,1 BED,ACTIVE BED (ICU),,209,,1,ACTIVE 7/22/14,,MER_4
11146,4144,5,1 BED,ACTIVE BED (ICU),,209,,1,ACTIVE 7/22/14,,MER_4
11147,4148,5,1 BED,ACTIVE BED (ICU),,209,,1,ACTIVE 7/22/14,,MER_4
11148,4164,5,1 BED,ACTIVE BED (ICU),,212,,1,ACTIVE 7/22/14,,MER_4
11149,4168,5,1 BED,ACTIVE BED (ICU),,212,,1,ACTIVE 7/22/14,,MER_4
11150,4172,5,1 BED,ACTIVE BED (ICU),,212,,1,ACTIVE 7/22/14,,MER_4
11151,4176,5,1 BED,ACTIVE BED (ICU),,238,,1,ACTIVE 7/22/14,,MER_4
11152,4118,5,1 BED,ACTIVE BED (ICU),,262,,1,ACTIVE 7/22/14,,MER_4
11153,4114,5,1 BED,ACTIVE BED (ICU),,256,,1,ACTIVE 7/22/14,,MER_4
11477,5197,228,MECH,,,97,,,,,MER_5
11490,4180,5,1 BED,ACTIVE BED (ICU),,246,,1,ACTIVE 7/22/14,,MER_4
11737,FCM 2707,357,STAIR VESTIBULE,,,92,,,,,MER_2
11738,NRT 2708,2,STAIR,,,492,,,,,MER_2
11739,FCM 2709,357,CORRIDOR,,,952,,,,,MER_2
11740,2710,616,OFFICE,,,149,,,,,MER_2
11741,2711,228,MECH,,,1136,,,,,MER_2
11742,2712,228,ELEC,,,266,,,,,MER_2
11743,2713,241,IT,,,218,,,,,MER_2
11744,2714,236,JANITOR,,,49,,,,,MER_2
